,year,week,Home_Team,Away_Team,Home_Win,Home_Fav,Home_Vegas_Spread,Home_Actual_Spread,Home_Score,Away_Score,Trail_Home_Score,Trail_Away_Score,Home_Allowed,Away_Allowed,Home_TO,Away_TO,Home_FTO,Away_FTO,Home_Pass_Eff,Away_Pass_Eff,Home_Pass_Def,Away_Pass_Def,Home_Rush_Eff,Away_Rush_Eff,Home_Rush_Def,Away_Rush_Def,Home_Pen_Yds,Away_Pen_Yds,Home_Pen_Yds_Agg,Away_Pen_Yds_Agg,Home_Third_Eff,Away_Third_Eff,Home_Third_Def,Away_Third_Def,Home_Fourth_Eff,Away_Fourth_Eff,Home_Fourth_Def,Away_Fourth_Def,boxscore_url
10,2009,12,oti,crd,W,1,-2.0,-3.0,20.0,17.0,20.9,25.0,27.2,19.7,2.0,2.1,1.6,1.6,5.743103038103039,7.277048337467056,7.367289100131923,6.915670500769299,5.284380818994264,3.854161572140699,4.670223084615188,4.039407101858715,49.7,57.7,43.2,61.3,0.3617108557705184,0.24041337638588697,0.3363537243143608,0.22208900362516754,-1.3840674065198124,-0.08657338727901902,0.07466174937329022,1.17981024810625,/boxscores/200911290oti.htm
11,2009,13,crd,min,W,-1,3.0,-13.0,30.0,17.0,25.1,30.8,19.7,18.3,1.9,1.1,1.6,1.7,7.33218030227644,8.519086591662624,7.1414769523822015,7.23988324783039,3.9938674544936403,4.03992475254109,4.664102754032628,3.8253200978587976,52.0,46.3,62.0,52.6,0.2598148672653574,0.4834966784814109,0.21960093626781418,0.19323486064497233,1.023148215765973,-0.2755829870007297,1.216005709699588,-0.12837931818675416,/boxscores/200912060crd.htm
12,2009,14,sfo,crd,W,-1,4.0,-15.0,24.0,9.0,20.2,25.0,20.7,19.7,1.6,1.8,1.5,1.5,6.404962394639028,7.39468030227644,7.418855173897876,7.096774110004941,4.4051746030442525,4.024438883065069,3.7010427896708187,4.514102754032628,49.4,51.2,63.5,62.0,0.13833419468725747,0.3000249916735303,0.3827008487789987,0.2130509331150833,0.2439508791708198,0.5972236993271087,-0.7015075034396329,1.6837361570461695,/boxscores/200912140sfo.htm
13,2009,15,det,crd,L,-1,14.0,7.0,24.0,31.0,15.0,24.9,32.0,19.0,2.4,2.2,1.4,1.6,5.894354917017909,7.380695627946939,8.372513153851655,6.42534553857637,3.965436384267906,4.296661105287291,4.539194912017493,4.6326511411294025,49.5,55.5,63.9,60.6,0.2657909583339738,0.3093943794512207,0.33625085816587275,0.25251356613504106,-2.7385352140076313,1.0649541466736872,-1.2245892133878216,1.7255420879538843,/boxscores/200912200det.htm
14,2009,16,crd,ram,W,1,-16.0,-21.0,31.0,10.0,25.2,13.5,19.3,26.9,2.4,2.1,1.8,1.5,7.219292119175007,5.8433902630368335,6.122055215995724,7.966738209022067,4.473512957139143,4.339607384952212,5.014661723139984,4.71670049390338,58.0,52.1,59.8,41.4,0.34004504637044003,0.2693528070674353,0.25814439256941085,0.5021743040127162,1.0649541466736872,0.047208287060880136,1.7255420879538843,-0.7403529311510719,/boxscores/200912270crd.htm
15,2009,17,crd,gnb,L,1,-3.0,26.0,7.0,33.0,25.6,29.8,20.0,19.7,2.3,1.0,2.0,2.4,7.363906562259463,7.9517515769670934,6.143096882662391,6.290640080147689,4.578801418677605,4.515603248466695,5.306436614914875,3.7901725913635405,51.9,67.9,56.2,62.3,0.31849178688638285,0.5128849003135527,0.33597638771993443,0.2577305601162089,1.0649541466736872,-2.316290939651478,0.18989596847000154,-1.9932017214853819,/boxscores/201001030crd.htm
16,2010,1,ram,crd,L,-1,3.0,4.0,13.0,17.0,12.1,23.9,26.7,21.6,2.0,2.4,1.2,1.7,5.255430013147405,7.170626992366989,7.693098683852554,6.320822884526324,4.381048166392994,4.594385834262019,4.643400055306889,5.2154863886705325,45.7,53.5,41.0,55.1,0.24542836677925556,0.3661666856381998,0.39343424739071253,0.35726738935546953,-1.062513315984112,1.0649541466736872,-1.850074534196088,0.18989596847000154,/boxscores/201009120ram.htm
17,2010,2,atl,crd,W,1,-7.0,-34.0,41.0,7.0,20.1,23.5,19.1,19.5,1.3,2.2,1.2,2.1,6.074295842794845,7.36893027974769,7.854258860322339,6.180822884526324,4.024872487700073,4.5747779911247655,3.5073124661091826,4.956016691700834,34.4,57.2,57.4,51.9,0.39165414518395036,0.36589702517802064,0.3788257784273589,0.34361085911332856,-1.0340071276870382,1.1067600775814015,-2.27895955383123,0.18176450183950207,/boxscores/201009190atl.htm
18,2010,3,crd,rai,W,1,-5.5,-1.0,24.0,23.0,20.1,14.8,21.5,23.0,2.4,1.8,2.1,1.2,7.074990885808296,6.074100077678931,6.098841501547601,8.233047149036153,4.895373524623524,4.549344061511244,4.863794469478613,4.622911682159538,66.6,74.4,50.5,57.4,0.23085844153190865,0.22036359681837187,0.3819413492749357,0.2586063274018381,-0.0029615254635908528,-1.3885419516072133,0.2756507099374032,-0.0029615254636099486,/boxscores/201009260crd.htm
19,2010,4,sdg,crd,W,1,-9.5,-31.0,41.0,10.0,28.9,19.4,17.9,21.8,1.5,2.7,2.0,2.0,9.397003837400373,6.649484812933802,6.101259018759019,6.224313199660808,3.6305450556260483,4.946399165649166,4.750654878180454,4.5834914391755825,32.9,63.4,43.1,51.5,0.46708058482729464,0.26821161427908136,0.18619335769073578,0.3621916303108613,1.1243709934775137,0.4647689218829877,-2.331857454565721,0.70157522637627,/boxscores/201010030sdg.htm
20,2010,5,crd,nor,W,-1,7.0,-10.0,30.0,20.0,18.3,22.0,24.6,20.9,2.8,1.4,2.0,1.7,6.331519444968434,7.761537764460996,6.828946404294013,7.8491208562667705,4.672113451363451,3.6254968140929535,4.601620094146343,4.471879225533956,62.8,42.4,50.9,39.6,0.23156816922063012,0.33216281944299253,0.4000659022777243,0.44861517917730964,-0.6449526811620044,-0.2608340956308556,0.7412593633713463,-1.5966765091162054,/boxscores/201010100crd.htm
21,2010,7,sea,crd,W,1,-6.5,-12.0,22.0,10.0,15.5,19.6,23.7,24.6,2.1,2.9,1.5,2.3,6.272073722189431,6.221842025613595,7.6494426748578,6.644331019678629,3.9026354284750573,4.467946784696784,3.5612632755531366,4.279288078336067,55.0,62.3,49.0,51.6,0.30993375594733524,0.21027716758509502,0.2823919819505861,0.4112218683272274,-0.806359912659298,-0.21902816472314007,-0.09470485390953964,0.7050639017780082,/boxscores/201010240sea.htm
22,2010,8,crd,tam,L,1,-3.0,3.0,35.0,38.0,17.6,15.5,25.1,19.8,3.3,1.6,2.2,2.4,5.731217025613596,6.383246587725655,6.538483066462254,6.70266087099999,4.580946784696784,3.725890379867362,4.369288078336067,5.111227128462282,60.5,43.9,56.1,44.2,0.17265433437774327,0.3616102105200426,0.4135335933652037,0.43168537006260815,-1.3287497677681324,-1.0834832093187678,-0.8305822177058747,-2.5926786681241545,/boxscores/201010310crd.htm
23,2010,9,min,crd,W,1,-7.5,-3.0,27.0,24.0,21.0,20.2,21.3,26.5,2.0,3.0,1.2,2.2,7.354080493165311,5.87992392216532,7.105322242357127,7.239054495033682,4.277247592383462,4.543507171170214,3.675197246353849,4.3576214116694,51.2,53.9,49.0,58.6,0.27519979051829047,0.2025547021639845,0.3054384112599595,0.3863933057383429,1.08902887298892,-1.7964802151147108,0.4082140996053833,-0.40465770126700784,/boxscores/201011070min.htm
24,2010,10,crd,sea,L,1,-4.0,18.0,18.0,36.0,19.5,15.3,26.8,24.6,2.8,1.9,2.2,1.6,5.972516514757912,5.949669091954423,7.749280987827094,7.690592959758087,4.344036271699315,3.7607049989529764,4.161325115373104,4.018876982246943,51.3,60.9,60.6,54.0,0.1872343436778729,0.25225068765064607,0.3697460721734426,0.28655407554650625,-1.7964802151147108,-1.425873337427528,-0.3107714931691067,-0.7785019405156891,/boxscores/201011140crd.htm
25,2010,11,kan,crd,W,1,-7.0,-18.0,31.0,13.0,25.6,18.2,21.8,29.4,0.9,2.9,1.5,1.9,7.081508870704707,5.8643878597871515,6.948963565687949,8.179905987827095,5.0417013487601725,4.293143414556458,3.942705898347916,4.097116206002903,53.6,54.8,56.1,63.7,0.22895747361069257,0.15300303999145634,0.34731712234597945,0.3656926180553025,-0.8412312610298613,-1.932172354120326,-1.435241987583997,-0.3107714931691067,/boxscores/201011210kan.htm
26,2010,12,crd,sfo,L,-1,2.0,21.0,6.0,27.0,18.8,16.0,29.2,21.9,2.6,1.8,1.8,1.2,6.057305110839045,7.278429912263741,8.14958989587307,7.103566821580675,4.455286271699316,3.8507739302682835,4.324803832777751,3.6310816912523416,56.8,67.5,64.1,54.4,0.11439546164664957,0.2599608419313329,0.35566051495352247,0.2967112631778285,-1.9739782850280398,1.4532494137423053,-1.8464176126529892,-2.2224047315536426,/boxscores/201011290crd.htm
27,2010,13,crd,ram,L,-1,3.5,13.0,6.0,19.0,17.7,20.0,30.6,21.4,2.4,0.9,1.5,1.3,5.892914866936605,6.190804408541526,8.250459461090461,7.214843839417012,4.0401347565478,3.915663277193449,4.525956315047255,4.409263674866141,55.7,63.6,64.1,63.0,0.0764613890742622,0.25599257438768025,0.37607671011246296,0.1701299929102593,-3.083699888073032,-0.08657338727901927,-1.8382861460224902,-0.08657338727904032,/boxscores/201012050crd.htm
28,2010,14,crd,den,W,-1,4.0,-30.0,43.0,13.0,17.6,20.8,28.4,29.5,2.3,1.5,1.5,0.8,5.906289997553116,7.255404963950966,8.192162047297359,8.22269235488601,3.685074027802861,4.110897795328535,4.365400759491699,4.073256116783552,50.2,60.8,58.1,60.9,0.12807624539421694,0.13093333848563177,0.33484546728591524,0.384130102856464,-1.9739782850280398,-1.351861213574081,-1.7964802151147752,-0.2480830209601775,/boxscores/201012120crd.htm
29,2010,15,car,crd,W,1,-2.5,-7.0,19.0,12.0,13.2,19.5,26.7,27.4,2.0,2.1,1.8,2.0,5.465969381450063,5.821269754638136,6.6669086388217975,7.847040096077846,4.431966870035305,3.8479699554046705,4.405420363454985,4.388176908074299,54.5,46.0,46.7,52.4,0.21621628285282632,0.10997725845544588,0.367956041049299,0.3249706078038781,-1.2381009212317255,-1.9739782850280398,-1.4968017140397774,-3.332126334598658,/boxscores/201012190car.htm
30,2010,16,crd,dal,W,-1,7.5,-1.0,27.0,26.0,19.7,27.3,25.2,30.9,2.0,1.9,2.0,2.3,5.893780577148958,7.638131707417422,7.403431073521456,8.401404337023429,3.7651968461609733,3.7730831090368255,4.307826030881317,4.090498523733818,46.5,45.6,53.8,43.4,0.10271794467910993,0.3147566360351751,0.28864621197067586,0.47063463799485633,-0.43833216554418336,-0.3255203845389424,-3.340257801229158,-1.75467428420706,/boxscores/201012250crd.htm
31,2010,17,sfo,crd,W,1,-6.0,-31.0,38.0,7.0,19.1,19.4,20.9,25.8,0.8,1.9,1.5,1.9,7.6400869709489,6.025780577148959,7.432170606146217,7.298857268947652,4.231029794324234,4.0372206556847825,3.134002869440459,4.459697688635328,64.8,48.8,57.7,54.2,0.18826459187093358,0.0813329829118329,0.2859509112393296,0.287596358868655,1.7904586855174913,-0.43833216554418336,-2.3162909396515436,-2.914333284790291,/boxscores/201101020sfo.htm
32,2011,1,crd,car,W,1,-7.0,-7.0,28.0,21.0,19.1,12.1,27.4,27.8,1.6,1.8,1.8,1.6,6.082384350733864,5.3099546330826675,7.745318248983947,7.480694523989262,3.826766110230237,4.806143581285647,4.459697688635328,3.929932390052458,49.9,60.8,47.2,40.4,0.12949093169960701,0.17476955357922178,0.2540248125813645,0.3463882443853957,0.5664112595761325,-2.740072576438367,-1.8046116817452749,-2.3162909396515423,/boxscores/201109110crd.htm
33,2011,2,was,crd,W,1,-4.5,-1.0,22.0,21.0,20.0,18.4,25.8,25.7,2.3,1.3,1.1,1.7,7.193311439860048,6.464328795178309,8.310820376423589,7.773858789524489,4.001082601608917,3.7879835015345846,4.40275140978007,4.220438429376069,34.8,54.8,46.8,46.6,0.20732402607305364,0.10962266701514578,0.2410390011189576,0.24170246718826757,2.3009217650825677,0.6082171904838465,-1.0708771976009133,-3.340257801229157,/boxscores/201109180was.htm
34,2011,3,sea,crd,W,-1,3.0,-3.0,13.0,10.0,19.7,18.1,28.3,25.2,2.0,1.4,0.8,1.6,6.490684309477413,6.5750695359190505,7.23093174860592,7.501666805358235,3.4508445444498577,4.155602549153633,4.028191470411298,4.311867000804639,54.5,60.6,44.5,41.6,0.29413033672894334,0.11852464122689117,0.36589184142547493,0.2621231994113005,-0.264071457192349,0.6082171904838466,-2.731941109807939,-2.872527353882576,/boxscores/201109250sea.htm
35,2011,4,crd,nyg,L,-1,1.5,4.0,27.0,31.0,17.3,22.9,22.9,21.4,1.4,1.9,1.6,2.5,6.505667826517341,7.712785664576518,7.088279708584041,7.0414459852163445,4.184173977725061,4.251779877215785,4.3636949577938875,4.568563964415358,57.6,41.2,40.4,45.4,0.13084228258715797,0.20139635037509804,0.25879834308199423,0.2957661436114753,1.169833845928326,-3.3321263345985677,-1.76280575083756,1.489364621221433,/boxscores/201110020crd.htm
36,2011,5,min,crd,W,1,-3.5,-24.0,34.0,10.0,18.6,18.7,21.8,22.9,1.5,1.6,1.7,1.8,5.9852571914800174,6.561422302220665,7.0218407390924025,7.086613041917374,4.717908417091631,4.166673977725061,3.8577571127914374,4.040419095724921,52.7,59.8,51.2,43.6,0.28110480435651736,0.1240699085042948,0.3455352459098784,0.2763936331107925,-1.4646412916536442,1.169833845928326,-1.7546742842070604,-0.653084147792544,/boxscores/201110090min.htm
37,2011,7,crd,pit,L,-1,4.5,12.0,20.0,32.0,19.1,22.7,23.6,14.3,1.8,1.4,1.8,1.0,6.530588968887332,8.443485717330686,7.3305053814618875,5.25812962693291,4.369325492876576,4.4633623737373735,3.949964811653616,3.7977936597101687,60.1,48.9,43.1,47.0,0.17198584585382215,0.49778807665741065,0.23254751348817299,0.27650256368018544,2.2505005927363193,-2.8643958872519883,-0.653084147792544,-0.2623481375220177,/boxscores/201110230crd.htm
38,2011,8,rav,crd,W,1,-11.5,-3.0,30.0,27.0,25.2,20.5,15.2,24.9,1.4,1.7,2.7,1.7,6.775888705641391,6.820244141301124,5.939069237705582,7.6113188208960185,3.981727332103593,4.200904440244997,3.3647602292034997,3.944409256098061,44.0,62.1,60.2,48.5,0.27247344952056973,0.21631798447078335,0.31155710778116685,0.25422184484273747,-0.6449526811620053,2.6764251091751836,-3.442714981837711,-0.653084147792544,/boxscores/201110300rav.htm
39,2011,9,crd,ram,W,1,-3.0,-6.0,19.0,13.0,18.9,13.1,26.6,25.2,1.7,1.4,1.3,1.3,7.164605043556764,5.6533296564755116,7.865264301527293,6.99467119214457,3.9436495382842134,3.8698221780549757,3.930141266023619,4.929459251507838,65.1,57.6,51.8,54.9,0.19648289883716702,0.18167219605985227,0.2753556028585297,0.3345507887517141,2.6764251091751836,-2.3758280751516705,0.4566374552524722,1.2330060929452746,/boxscores/201111060crd.htm
40,2011,10,phi,crd,L,1,-13.0,4.0,17.0,21.0,23.0,19.6,22.0,26.0,2.6,1.5,1.4,1.3,7.1730401326281,7.204951363903085,7.147625324364455,7.8314923717027325,5.603441657503442,4.1024730676959775,5.160096028554316,3.9653793612617134,48.7,65.7,48.5,53.1,0.39748308326416815,0.1742904209666312,0.2735525098880605,0.2662882824515196,-1.4689164518611473,2.2505005927363193,-0.052898923001824014,-0.6449526811620444,/boxscores/201111130phi.htm
41,2011,11,sfo,crd,W,1,-10.0,-16.0,23.0,7.0,27.1,19.0,14.5,25.1,0.8,1.7,2.3,1.2,7.569318834900732,7.260451363903084,6.555694970507365,7.597152149127214,4.356442639257295,3.9630642007009036,3.504654458485043,4.118810733810734,54.2,68.0,56.2,57.9,0.14051397379878283,0.21210024536867628,0.29385009639153226,0.22988244738723207,-0.6449526811620047,2.2505005927363193,0.2262414846046507,-2.180598800645927,/boxscores/201111200sfo.htm
42,2011,12,ram,crd,L,1,-2.5,3.0,20.0,23.0,12.0,19.0,24.7,23.6,1.6,2.0,1.2,1.3,5.79348801250596,7.269561876032465,7.27760704541308,7.348059590143549,4.104886953965339,4.335791473428177,4.776681832848068,4.053504611361754,60.5,71.2,55.7,64.1,0.19422533158506577,0.13712272273522785,0.3432470260645976,0.2696548801813945,-1.266106472106678,2.2197866316553805,0.8488875074141224,-2.1285185234557407,/boxscores/201111270ram.htm
43,2011,13,crd,dal,W,-1,4.5,-6.0,19.0,13.0,18.5,24.6,23.5,19.8,2.2,1.4,1.4,2.0,6.620769605501063,7.854433823650621,6.841894049603009,7.150950019274913,4.645054631322914,4.81484588814231,4.17033962819677,4.280774462895207,68.1,57.1,61.6,43.3,0.12309103487602872,0.30987816337064167,0.26665686708837977,0.28530302076734737,2.2197866316553805,1.396992455014649,-1.0187969204107248,-0.13865366446922564,/boxscores/201112040crd.htm
44,2011,14,crd,sfo,W,-1,3.5,-2.0,21.0,19.0,18.3,23.1,22.6,11.7,2.0,0.9,1.2,2.3,6.772102938834396,7.6337262759170645,6.87705462546126,6.436812796504524,4.437054631322914,4.49308854762064,4.053911056768199,3.779566937310565,62.5,64.6,65.0,49.4,0.12649413842172635,0.16180800380501223,0.26026782272454596,0.20675807493016815,2.2197866316553805,-0.6346783348795318,-1.4447214368495913,-1.7660431123990379,/boxscores/201112110crd.htm
45,2011,15,crd,cle,W,1,-6.5,-3.0,20.0,17.0,19.4,11.7,23.2,19.2,2.1,1.3,1.1,1.2,7.105259437508137,6.174382423444622,6.798414695208426,7.312521041940533,4.35475649467695,3.5656747969279943,4.075815818672962,4.540172263081746,65.0,43.2,64.6,48.9,0.12649413842172633,0.3581270855005655,0.2327525725340191,0.3355696434038437,1.7938621152165162,-2.1161223832605645,-1.486527367757306,-3.340257801229158,/boxscores/201112180crd.htm
46,2011,16,cin,crd,W,1,-4.0,-7.0,23.0,16.0,22.5,18.7,20.9,21.8,1.4,2.0,1.5,1.0,6.621777022609831,7.088635396587421,7.073202439044882,6.7249469532729425,3.6286169597582605,4.175589828010284,3.9531581341363955,4.264608922121237,64.6,54.5,50.9,66.5,0.31292663952075467,0.16766611390778632,0.3016346630960448,0.2167447258906053,-1.7628057508374961,1.8356680461242303,-2.2224047315536417,-1.486527367757306,/boxscores/201112240cin.htm
47,2011,17,crd,sea,W,1,-2.5,-3.0,23.0,20.0,19.3,20.7,20.7,17.0,1.9,1.3,1.1,2.2,7.234468729920754,7.114300495199987,6.416959242059424,6.383763657617594,4.182534272454729,3.9288825757575756,4.285038174903431,4.229616150600643,56.8,70.5,67.7,57.4,0.14302464908160067,0.2737503353358097,0.232277921112368,0.23606895723355148,1.822916971453515,-1.9739782850280405,-1.486527367757306,1.509804236019899,/boxscores/201201010crd.htm
48,2012,1,crd,sea,W,-1,3.0,-4.0,20.0,16.0,19.6,22.4,19.5,18.7,2.0,1.2,1.2,2.3,7.111968729920754,7.425252876152368,6.125603930704113,6.5526922290461656,4.220904391300229,4.027411987522282,4.483567586668137,4.3433079068730445,57.0,69.2,66.3,60.2,0.15829400908791189,0.2840171517599969,0.18641798609975865,0.22425185821870333,1.822916971453515,-0.8642566819830485,-1.486527367757306,1.9357287524587659,/boxscores/201209090crd.htm
49,2012,2,nwe,crd,L,1,-13.5,2.0,18.0,20.0,34.5,18.9,19.5,18.1,0.7,2.1,2.4,1.2,8.558707838852843,6.980619523571548,7.768323951523522,5.916780401292348,3.8068362113106273,4.072571057966896,4.434534270017487,4.420513973614524,44.5,58.0,45.5,65.4,0.42827698442396905,0.17699211755256572,0.28296765062429213,0.18259658081655722,0.4750432681654588,1.3969924550146506,0.31770795468537916,-2.596248970802322,/boxscores/201209160nwe.htm
50,2012,3,crd,phi,W,-1,3.0,-21.0,27.0,6.0,19.0,23.4,18.6,18.5,2.3,2.8,1.2,1.8,6.864852327804352,8.082545633879306,5.895403589698145,6.849290704787663,3.9795563520845434,4.318640270635127,4.313371116471666,3.908322386311627,57.4,63.6,64.3,52.7,0.20107410617916624,0.31336074965800303,0.20153876070560459,0.2605761464931611,1.3969924550146506,0.8488875074141389,-1.4865273677573065,0.04660053503934834,/boxscores/201209230crd.htm
51,2012,4,crd,mia,W,1,-4.0,-3.0,24.0,21.0,19.6,23.6,17.5,20.1,2.1,1.7,1.3,1.6,7.002352327804351,7.086927203065133,6.105419487949338,6.912402229586047,3.967284546810709,4.3594683309346705,4.159799687900238,3.2217402787004916,55.3,56.5,61.1,62.3,0.2043989625084725,0.3245829385793302,0.22425996210678134,0.06688487080696152,-0.13865366446920593,-0.1711119504052309,-1.4865273677573065,2.2906474188001047,/boxscores/201209300crd.htm
52,2012,5,ram,crd,W,-1,1.5,-14.0,17.0,3.0,15.2,21.3,25.1,17.3,1.3,1.8,1.4,1.6,6.520321649310615,7.211638042090067,7.296900593321723,6.45400742119709,3.669072230697798,3.4266784862046484,4.719951351050222,4.1216575344871496,49.6,54.0,61.7,56.4,0.2182964236455885,0.2504727221625484,0.15898409756745965,0.22229735371466403,-4.456596829013433,0.04911875172659615,0.46476892188297053,-1.112683128508626,/boxscores/201210040ram.htm
53,2012,6,crd,buf,L,1,-5.0,3.0,16.0,19.0,19.3,22.9,17.0,32.9,1.6,2.5,1.5,1.7,7.293985868177022,6.741325740954588,6.491060992625663,8.447662848749456,2.986121210662853,5.173939028446364,4.077623443578059,5.238803912304219,54.5,43.2,57.5,45.4,0.25956679438468533,0.17212193423429073,0.2322479091805043,0.3505752681117383,-0.08657338727901898,1.4016120630548663,-1.112683128508626,0.8825619716913392,/boxscores/201210140crd.htm
54,2012,7,min,crd,W,1,-6.5,-7.0,21.0,14.0,24.0,19.0,23.6,17.6,1.9,1.8,1.5,1.7,6.321277611277611,6.786541423732578,7.03268697433567,6.2427925943572635,4.834082212478205,3.1807878773295197,3.899953505086245,4.202623443578059,53.7,57.1,57.4,56.5,0.2819384162051358,0.2627602545875717,0.4555273864954058,0.2292326284518357,0.889179396430726,-0.034493110088832026,-0.10132227864891252,-1.112683128508626,/boxscores/201210210min.htm
55,2012,8,crd,sfo,L,-1,7.0,21.0,3.0,24.0,18.3,23.8,17.8,14.7,1.7,0.9,1.9,1.8,6.5350088566827695,7.408231086225475,6.110996091972527,6.0476186036895765,3.426272827162296,5.063492919284328,4.388866829821445,3.9607342427983703,60.8,58.9,56.5,42.7,0.28467391691372146,0.25304885042948855,0.19862491356914597,0.29951548625633895,-0.17018524909444716,1.85659143573073,-0.6449526811620447,-2.864395887252077,/boxscores/201210290crd.htm
56,2012,9,gnb,crd,W,1,-10.5,-14.0,31.0,17.0,28.8,16.6,23.2,18.5,0.9,1.7,1.6,1.8,7.939585225752699,6.412266381766382,7.166422116367317,6.603016465486958,3.694479380834219,3.1957172716067404,4.144199311400349,4.364728898786962,58.2,64.6,72.6,57.1,0.439068300175009,0.2302501639404395,0.2832481776143243,0.22110126114474066,-1.754674284206999,-0.19924010533144595,-0.2451458842850287,-0.6449526811620447,/boxscores/201211040gnb.htm
57,2012,11,atl,crd,W,1,-9.5,-4.0,23.0,19.0,29.2,16.7,19.8,19.3,1.0,1.6,2.2,1.7,8.061856360845107,6.40248377307073,7.662792359173937,6.832908938605238,4.079219478990646,3.1679394938289627,4.733267453707362,4.330716832421954,28.0,61.6,49.4,52.9,0.46455481961430606,0.2283606531843748,0.32714549818449,0.22800463818967548,-0.09684773356149186,-0.19924010533144595,-0.01771041683348289,-0.6449526811620447,/boxscores/201211180atl.htm
58,2012,12,crd,ram,L,1,-1.0,14.0,17.0,31.0,16.3,17.4,19.6,23.7,1.5,1.5,2.2,0.9,5.984243032329989,6.977632037121022,6.852971050406479,7.26410008533419,3.272281925590749,4.382980918663463,4.048854087323916,4.026652246372229,58.3,60.3,50.9,45.6,0.18694143157680604,0.2728024703695204,0.26395411572653305,0.3108468706223943,-1.7348862248153025,0.014810703117067458,-0.6449526811620447,0.8070815765064075,/boxscores/201211250crd.htm
59,2012,13,nyj,crd,W,1,-6.0,-1.0,7.0,6.0,17.3,16.0,26.2,21.1,2.1,1.7,1.5,2.1,6.366868351434141,5.987020810107767,7.339493359090133,7.541859939295369,3.7529632191778775,3.3790210560255316,4.032258885297807,4.209192768250832,53.1,53.7,49.9,50.3,0.26065853717626564,0.19387231792709658,0.4072274014767741,0.2514535908592184,-0.6575586928799041,-1.8705783638209177,1.5594059127757338,0.4647689218829714,/boxscores/201212020nyj.htm
60,2012,14,sea,crd,W,1,-10.0,-58.0,58.0,0.0,19.9,14.6,17.5,20.0,1.4,1.6,1.3,2.4,7.901474822648735,5.700760356105377,6.469048494521988,7.304903417556238,4.483830268562096,3.445985341739817,4.729483473397947,4.299392103799004,51.1,52.8,49.8,46.3,0.27284630901294554,0.15248336924288322,0.3253803135581057,0.2544250732963208,-0.22867367324476415,-1.9123842947286316,-3.290320403690944,0.4647689218829714,/boxscores/201212090sea.htm
61,2012,15,crd,det,W,-1,6.5,-28.0,38.0,10.0,11.9,23.3,25.2,24.8,2.4,1.7,2.2,1.3,5.116785997131018,6.925781032531573,7.700235112887934,6.490849597633064,3.423558871151582,4.296680651668691,4.437487341894242,4.932307000386361,56.2,64.7,49.5,52.5,0.13462316103487354,0.3935965351784101,0.2365156997604203,0.3303957404727115,-1.9123842947286316,-1.5951624672250362,0.4647689218829713,0.9427737155120239,/boxscores/201212160crd.htm
