year,team,verbose_name,week,day,boxscore_url,time,boxscore_text,result,OT,record,at,opponent,team_score,opp_score,off_first_downs,off_total_yds,off_pass_yds,off_rush_yds,off_turn_overs,def_first_downs,def_total_yds,def_pass_yds,def_rush_yds,def_turn_overs,off_exp_pts,def_exp_pts,specialTm_exp_pts,Won_Toss,Roof,Surface,Vegas_Line_Close,O/U_Line,O/U_Result,aFirst_Downs,hFirst_Downs,aRush-Yds-Tds,hRush-Yds-Tds,aCmp-Att-Yd-TD-INT,hCmp-Att-Yd-TD-INT,aSacked-Yds,hSacked-Yds,aNet_Pass_Yds,hNet_Pass_Yds,aTotal_Yds,h_Total_Yds,aFumbles-Lost,hFumbles-Lost,aTurnovers,hTurnovers,aPenalties-Yds,h-Penalties-Yds,aThird_Down_Conv,hThird_Down_Conv,aFourth_Down_Conv,hFourth_Down_Conv,aTime_of_Possesion,hTime_of_Possesion
2022,mia,Miami Dolphins,12,Sun,F,10:00:00,,,,,,Houston Texans,,,,,,,,,,,,,,,,,,,Miami Dolphins -12.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,nyj,New York Jets,12,Sun,G,10:00:00,,,,,,Chicago Bears,,,,,,,,,,,,,,,,,,,New York Jets -4.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,was,Washington Redskins,12,Sun,H,10:00:00,,,,,,Atlanta Falcons,,,,,,,,,,,,,,,,,,,Washington Redskins -4.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,car,Carolina Panthers,12,Sun,I,10:00:00,,,,,,Denver Broncos,,,,,,,,,,,,,,,,,,,Denver Broncos -2.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,jax,Jacksonville Jaguars,12,Sun,J,10:00:00,,,,,,Baltimore Ravens,,,,,,,,,,,,,,,,,,,Baltimore Ravens -3.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,clt,Indianapolis Colts,12,Mon,P,05:15:00,,,,,,Pittsburgh Steelers,,,,,,,,,,,,,,,,,,,Indianapolis Colts -2.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,nyg,New York Giants,12,Thu,B,01:30:00,,,,,@,Dallas Cowboys,,,,,,,,,,,,,,,,,,,Dallas Cowboys -9.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,nwe,New England Patriots,12,Thu,C,05:20:00,,,,,@,Minnesota Vikings,,,,,,,,,,,,,,,,,,,Minnesota Vikings -2.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,buf,Buffalo Bills,12,Thu,A,09:30:00,,,,,@,Detroit Lions,,,,,,,,,,,,,,,,,,,Buffalo Bills -9.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,sdg,Los Angeles Chargers,12,Sun,K,01:05:00,,,,,@,Arizona Cardinals,,,,,,,,,,,,,,,,,,,Los Angeles Chargers -4.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,rai,Las Vegas Raiders,12,Sun,L,01:05:00,,,,,@,Seattle Seahawks,,,,,,,,,,,,,,,,,,,Seattle Seahawks -3.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,ram,Los Angeles Rams,12,Sun,M,01:25:00,,,,,@,Kansas City Chiefs,,,,,,,,,,,,,,,,,,,Kansas City Chiefs -14.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,nor,New Orleans Saints,12,Sun,N,01:25:00,,,,,@,San Francisco 49ers,,,,,,,,,,,,,,,,,,,San Francisco 49ers -9.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,gnb,Green Bay Packers,12,Sun,O,05:20:00,,,,,@,Philadelphia Eagles,,,,,,,,,,,,,,,,,,,Philadelphia Eagles -6.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,tam,Tampa Bay Buccaneers,12,Sun,D,10:00:00,,,,,@,Cleveland Browns,,,,,,,,,,,,,,,,,,,Tampa Bay Buccaneers -3.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,cin,Cincinnati Bengals,12,Sun,E,10:00:00,,,,,@,Tennessee Titans,,,,,,,,,,,,,,,,,,,Cincinnati Bengals -1.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,htx,Houston Texans,12,Sun,F,10:00:00,,,,,@,Miami Dolphins,,,,,,,,,,,,,,,,,,,Miami Dolphins -12.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,chi,Chicago Bears,12,Sun,G,10:00:00,,,,,@,New York Jets,,,,,,,,,,,,,,,,,,,New York Jets -4.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,atl,Atlanta Falcons,12,Sun,H,10:00:00,,,,,@,Washington Redskins,,,,,,,,,,,,,,,,,,,Washington Redskins -4.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,den,Denver Broncos,12,Sun,I,10:00:00,,,,,@,Carolina Panthers,,,,,,,,,,,,,,,,,,,Denver Broncos -2.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,rav,Baltimore Ravens,12,Sun,J,10:00:00,,,,,@,Jacksonville Jaguars,,,,,,,,,,,,,,,,,,,Baltimore Ravens -3.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
2022,pit,Pittsburgh Steelers,12,Mon,P,05:15:00,,,,,@,Indianapolis Colts,,,,,,,,,,,,,,,,,,,Indianapolis Colts -2.5,,,,,0-0-0,0-0-0,0-0-0-0-0,0-0-0-0-0,,,,,,,,,,,0-0,0-0,0-0,0-0,0-0,0-0,,
