,year,week,Home_Team,Away_Team,Home_Win,Home_Fav,Home_Vegas_Spread,Home_Actual_Spread,Home_Score,Away_Score,Trail_Home_Score,Trail_Away_Score,Home_Allowed,Away_Allowed,Home_TO,Away_TO,Home_FTO,Away_FTO,Home_Pass_Eff,Away_Pass_Eff,Home_Pass_Def,Away_Pass_Def,Home_Rush_Eff,Away_Rush_Eff,Home_Rush_Def,Away_Rush_Def,Home_Pen_Yds,Away_Pen_Yds,Home_Pen_Yds_Agg,Away_Pen_Yds_Agg,Home_Third_Eff,Away_Third_Eff,Home_Third_Def,Away_Third_Def,Home_Fourth_Eff,Away_Fourth_Eff,Home_Fourth_Def,Away_Fourth_Def,boxscore_url,wonLast,lostLast,lostLastAsFav,wonLastAsDog,Home_Off_Rank,Home_Def_Rank,Away_Off_Rank,Away_Def_Rank
138,2012,10,phi,dal,L,-1,2.5,15.0,23.0,38.0,13.0,13.0,28.0,19.0,2.0,0.0,2.0,0.0,6.634146341463414,9.17142857142857,8.851851851851851,10.058823529411764,7.620689655172414,3.611111111111111,5.6,4.730769230769231,58.0,50.0,35.0,15.0,0.3330240258154568,0.1395017093625073,0.6517176600483106,0.5145710096108542,0.2981824204090013,0.7326780758318661,0.7326780758318667,0.7326780758318667,/boxscores/201211110phi.htm,0,1,0,0,,,,
139,2012,10,min,det,W,-1,3.0,-10.0,34.0,24.0,20.0,31.0,30.0,14.0,2.0,0.0,0.0,2.0,2.863636363636364,8.636363636363637,7.92,5.789473684210527,9.0,4.382352941176471,4.333333333333333,3.2,33.0,42.0,49.0,40.0,0.1395017093625073,0.7973013205209211,0.2399616996726772,0.6025938698310818,0.7326780758318661,0.7326780758318661,1.1199092190121684,4.496396382361247,/boxscores/201211110min.htm,1,0,0,0,,,,
140,2012,10,jax,clt,L,-1,3.5,17.0,10.0,27.0,14.0,23.0,31.0,20.0,2.0,0.0,0.0,0.0,5.789473684210527,9.020833333333334,8.636363636363637,7.631578947368421,3.2,3.730769230769231,4.382352941176471,4.666666666666667,40.0,91.0,42.0,79.0,0.6025938698310821,0.7563116055199242,0.7973013205209207,0.2788096102953982,4.496396382361285,0.7326780758318661,0.7326780758318667,-9.582951273995487,/boxscores/201211080jax.htm,1,0,0,1,,,,
141,2012,10,pit,kan,W,1,-13.0,-3.0,16.0,13.0,24.0,13.0,20.0,31.0,2.0,4.0,1.0,2.0,7.2,6.241379310344827,5.208333333333333,11.0,4.514285714285714,3.7666666666666666,3.090909090909091,4.730769230769231,119.0,37.0,40.0,54.0,0.4552054955257146,0.6579664153088601,-0.0536621249336642,0.4123086666157113,0.2981824204090013,0.7326780758318661,0.7326780758318667,0.7326780758318667,/boxscores/201211120pit.htm,0,1,0,0,,,,
142,2012,10,mia,oti,L,1,-7.0,34.0,3.0,37.0,20.0,20.0,23.0,51.0,0.0,5.0,0.0,1.0,7.631578947368421,5.714285714285714,9.020833333333334,8.807692307692308,4.666666666666667,8.833333333333334,3.730769230769231,4.444444444444445,79.0,68.0,91.0,37.0,0.2788096102953984,0.1006267944606165,0.7563116055199239,0.4056023735516006,-9.582951273995558,-9.582951273995558,0.7326780758318667,-9.582951273995487,/boxscores/201211110mia.htm,0,1,1,0,,,,
143,2012,10,sea,nyj,W,1,-5.5,-21.0,28.0,7.0,30.0,9.0,20.0,30.0,0.0,2.0,2.0,1.0,7.92,5.2407407407407405,2.863636363636364,6.208333333333333,4.333333333333333,5.0,9.0,2.9393939393939394,49.0,45.0,33.0,31.0,0.2399616996726774,0.2235529555367751,0.1395017093625072,0.210615595620687,1.1199092190121689,0.6370567626398149,0.7326780758318667,0.7326780758318667,/boxscores/201211110sea.htm,0,1,1,0,,,,
144,2012,10,tam,sdg,W,1,-3.0,-10.0,34.0,24.0,42.0,31.0,32.0,13.0,1.0,2.0,3.0,4.0,8.233333333333333,11.0,6.741935483870968,6.241379310344827,8.6875,4.730769230769231,2.0,3.7666666666666666,116.0,54.0,80.0,37.0,0.3792966048847383,0.4123086666157116,0.296633737492347,0.6579664153088599,-9.582951273995558,0.7326780758318661,0.2981824204090009,0.7326780758318667,/boxscores/201211110tam.htm,1,0,0,0,,,,
145,2012,10,sfo,ram,,1,-13.0,-0.0,24.0,24.0,24.0,7.0,3.0,45.0,0.0,2.0,1.0,0.0,12.210526315789474,7.625,5.576923076923077,8.447368421052632,3.896551724137931,4.652173913043479,0.7777777777777778,5.428571428571429,80.0,102.0,51.0,42.0,0.5186315100967993,0.1395017093625073,-0.0302721706854136,0.6579664153088599,0.7326780758318661,0.1542043062674611,0.4296157449125509,4.496396382361247,/boxscores/201211110sfo.htm,1,0,0,0,,,,
146,2012,11,atl,crd,W,1,-9.5,-4.0,23.0,19.0,27.0,17.0,31.0,31.0,1.0,2.0,1.0,1.0,7.903846153846154,6.652173913043479,9.3125,7.266666666666667,2.555555555555556,3.0,5.103448275862069,4.512820512820513,53.0,57.0,35.0,5.0,0.5119636782159637,0.1692248953946669,0.3326655436586786,0.3657473803703938,-0.6355017134946003,0.2981824204090013,0.7326780758318667,0.7326780758318667,/boxscores/201211180atl.htm,0,1,0,0,26.0,4.0,1.0,8.0
147,2012,11,pit,rav,L,-1,3.0,3.0,10.0,13.0,16.0,55.0,13.0,20.0,1.0,1.0,1.0,3.0,4.90625,10.029411764705882,5.923076923076923,8.0,3.2758620689655173,2.7857142857142856,4.057142857142857,3.0,19.0,41.0,76.0,105.0,0.3330240258154568,0.3792966048847383,-0.0339743042843402,0.434257747776593,-9.582951273995558,4.496396382361285,4.496396382361247,-0.6355017134946003,/boxscores/201211180pit.htm,1,0,0,0,19.0,5.0,23.0,13.0
148,2012,11,buf,mia,W,1,-2.5,-5.0,19.0,14.0,31.0,3.0,37.0,37.0,3.0,4.0,0.0,0.0,8.425,5.564102564102564,6.2368421052631575,5.545454545454546,5.785714285714286,3.6,4.0344827586206895,4.783783783783784,148.0,67.0,73.0,39.0,0.7644859995989238,-0.0339743042843401,0.6579664153088599,0.4699200160517896,4.496396382361285,0.7326780758318661,0.7326780758318667,4.496396382361247,/boxscores/201211150buf.htm,0,1,0,0,18.0,29.0,13.0,6.0
149,2012,11,car,tam,L,-1,1.5,6.0,21.0,27.0,14.0,34.0,36.0,24.0,2.0,0.0,2.0,2.0,6.694444444444445,10.5,7.921052631578948,9.108108108108109,2.4761904761904763,3.363636363636364,2.9545454545454546,3.9615384615384617,45.0,5.0,60.0,5.0,-0.3173779211755663,0.1728996731831122,0.0883206456681734,0.7587923503218479,0.7326780758318661,4.496396382361285,0.7326780758318667,0.7326780758318667,/boxscores/201211180car.htm,0,1,0,0,5.0,25.0,30.0,15.0
150,2012,11,sfo,chi,W,1,-5.0,-25.0,32.0,7.0,24.0,6.0,24.0,13.0,0.0,4.0,1.0,2.0,7.56,4.0606060606060606,7.682926829268292,3.6538461538461537,5.382352941176471,5.0,4.297297297297297,3.628571428571429,66.0,49.0,85.0,35.0,-0.0449746492402852,-0.0339743042843401,0.4224938520157101,0.0786964653738399,1.2318665543126028,-0.6355017134946003,1.2318665543126022,0.7326780758318667,/boxscores/201211190sfo.htm,0,1,1,0,14.0,0.0,24.0,1.0
151,2012,11,kan,cin,L,-1,3.0,22.0,6.0,28.0,13.0,31.0,16.0,13.0,1.0,1.0,1.0,4.0,5.923076923076923,6.633333333333334,4.90625,4.673913043478261,4.057142857142857,2.7142857142857144,3.2758620689655173,6.45,76.0,40.0,19.0,5.0,-0.0339743042843401,0.4552054955257146,0.3330240258154567,0.296633737492347,4.496396382361285,0.2981824204090013,-9.582951273995487,0.2981824204090009,/boxscores/201211180kan.htm,1,0,0,1,4.0,28.0,22.0,17.0
152,2012,11,dal,cle,W,1,-7.0,-3.0,23.0,20.0,38.0,15.0,23.0,25.0,0.0,2.0,2.0,0.0,8.038461538461538,4.756756756756757,7.048780487804878,6.375,4.04,4.296296296296297,3.9565217391304346,3.702702702702703,75.0,31.0,50.0,82.0,0.3329105455732009,0.2435541996152034,-0.2468259592298356,0.296633737492347,0.7326780758318661,-9.582951273995558,4.496396382361247,4.496396382361247,/boxscores/201211180dal.htm,0,1,0,0,8.0,14.0,7.0,16.0
153,2012,11,den,sdg,W,1,-7.5,-7.0,30.0,23.0,36.0,24.0,14.0,34.0,2.0,2.0,2.0,0.0,7.921052631578948,9.108108108108109,6.694444444444445,10.5,2.9545454545454546,3.9615384615384617,2.4761904761904763,3.363636363636364,60.0,5.0,45.0,5.0,0.0883206456681735,0.7587923503218481,-0.3173779211755662,0.172899673183112,0.7326780758318661,0.7326780758318661,0.7326780758318667,4.496396382361247,/boxscores/201211180den.htm,1,0,0,0,27.0,22.0,25.0,19.0
154,2012,11,det,gnb,L,-1,3.0,4.0,20.0,24.0,24.0,31.0,34.0,17.0,2.0,1.0,0.0,2.0,7.833333333333333,7.266666666666667,6.90625,6.652173913043479,3.5294117647058822,4.512820512820513,5.764705882352941,3.0,57.0,5.0,47.0,57.0,-0.3059183136820865,0.365747380370394,0.1692248953946668,0.1692248953946668,0.7326780758318661,0.7326780758318661,0.7326780758318667,0.2981824204090009,/boxscores/201211180det.htm,0,1,1,0,17.0,11.0,16.0,7.0
155,2012,11,htx,jax,W,1,-15.5,-6.0,43.0,37.0,13.0,10.0,6.0,27.0,2.0,3.0,4.0,2.0,3.6538461538461537,7.0212765957446805,4.0606060606060606,8.73076923076923,3.628571428571429,3.083333333333333,5.0,3.72972972972973,35.0,115.0,49.0,40.0,0.07869646537384,-0.2468259592298357,-0.0339743042843402,0.1169174805275564,0.7326780758318661,0.2981824204090013,-0.6355017134946003,4.496396382361247,/boxscores/201211180htx.htm,1,0,0,1,29.0,3.0,3.0,27.0
156,2012,11,nwe,clt,W,1,-10.0,-35.0,59.0,24.0,37.0,27.0,31.0,10.0,0.0,2.0,3.0,3.0,6.2368421052631575,8.73076923076923,8.425,7.0212765957446805,4.0344827586206895,3.72972972972973,5.785714285714286,3.083333333333333,73.0,40.0,148.0,115.0,0.6579664153088601,0.1169174805275565,0.7644859995989235,-0.2468259592298356,0.7326780758318661,4.496396382361285,4.496396382361247,0.2981824204090009,/boxscores/201211180nwe.htm,1,0,0,0,31.0,12.0,10.0,26.0
157,2012,11,rai,nor,L,-1,6.5,21.0,17.0,38.0,20.0,31.0,55.0,27.0,3.0,1.0,1.0,1.0,8.0,9.3125,10.029411764705882,7.903846153846154,3.0,5.103448275862069,2.7857142857142856,2.555555555555556,105.0,35.0,41.0,53.0,0.4342577477765931,0.3326655436586789,0.3792966048847381,0.5119636782159636,-0.6355017134946003,0.7326780758318661,4.496396382361247,-0.6355017134946003,/boxscores/201211180rai.htm,1,0,0,1,11.0,30.0,28.0,24.0
158,2012,11,ram,nyj,L,1,-3.5,14.0,13.0,27.0,24.0,7.0,24.0,28.0,1.0,3.0,0.0,2.0,7.682926829268292,5.28,7.56,10.55,4.297297297297297,3.8181818181818175,5.382352941176471,4.046511627906977,85.0,35.0,66.0,45.0,0.4224938520157102,-0.0449746492402852,-0.0449746492402853,0.3329105455732007,1.2318665543126028,-9.582951273995558,1.2318665543126022,4.496396382361247,/boxscores/201211180ram.htm,0,1,0,0,0.0,23.0,12.0,18.0
159,2012,11,was,phi,W,1,-3.5,-25.0,31.0,6.0,13.0,23.0,21.0,38.0,0.0,2.0,0.0,0.0,5.512820512820513,7.048780487804878,8.73913043478261,8.038461538461538,4.71875,3.9565217391304346,4.777777777777778,4.04,97.0,50.0,60.0,75.0,0.0709636529068033,-0.2468259592298357,0.44070174006324,0.3329105455732007,0.5697239762444523,4.496396382361285,0.7326780758318667,0.7326780758318667,/boxscores/201211180was.htm,0,1,0,0,21.0,21.0,2.0,20.0
160,2012,12,crd,ram,L,1,-1.0,14.0,17.0,31.0,19.0,13.0,23.0,27.0,1.0,3.0,6.0,0.0,2.592592592592593,3.863636363636364,6.543478260869565,8.428571428571429,5.269230769230769,5.7,2.4166666666666665,3.024390243902439,43.0,30.0,35.0,20.0,-0.0248552789855568,0.2435541996152034,0.4224938520157101,0.4640086228582573,-9.582951273995558,0.5697239762444523,0.7326780758318667,-9.582951273995487,/boxscores/201211250crd.htm,0,1,0,0,1.0,8.0,0.0,23.0
161,2012,12,tam,atl,L,-1,1.5,1.0,23.0,24.0,27.0,23.0,21.0,19.0,3.0,6.0,1.0,1.0,5.391304347826087,6.543478260869565,8.689655172413794,2.592592592592593,5.566666666666666,2.4166666666666665,2.8529411764705883,5.269230769230769,50.0,35.0,91.0,43.0,0.3583676663648102,0.4224938520157102,0.5520423695567944,-0.0248552789855568,0.2981824204090013,0.7326780758318661,-9.582951273995487,-9.582951273995487,/boxscores/201211250tam.htm,1,0,0,0,30.0,15.0,26.0,4.0
162,2012,12,sdg,rav,L,-1,1.0,3.0,13.0,16.0,23.0,13.0,30.0,10.0,3.0,0.0,2.0,3.0,6.45,5.125,6.428571428571429,5.102564102564102,2.3043478260869565,2.0434782608695654,5.32,4.962962962962963,65.0,68.0,30.0,43.0,0.0646145472146965,0.07869646537384,0.3330240258154567,0.223552955536775,0.2981824204090013,0.7326780758318661,0.7326780758318667,-9.582951273995487,/boxscores/201211250sdg.htm,1,0,0,0,25.0,19.0,23.0,13.0
163,2012,12,clt,buf,W,1,-3.0,-7.0,20.0,13.0,24.0,19.0,59.0,14.0,4.0,0.0,0.0,3.0,6.68,6.222222222222222,9.457142857142856,5.035714285714286,4.958333333333333,3.870967741935484,4.6,2.5,5.0,100.0,70.0,69.0,0.623539645670108,-0.0387081107514444,0.7973013205209207,0.1395017093625072,0.7326780758318661,0.7326780758318661,0.7326780758318667,0.7326780758318667,/boxscores/201211250clt.htm,1,0,0,0,10.0,26.0,18.0,29.0
164,2012,12,phi,car,L,-1,3.0,8.0,22.0,30.0,6.0,21.0,31.0,27.0,3.0,1.0,0.0,3.0,4.434782608695652,8.689655172413794,13.333333333333334,5.391304347826087,3.809523809523809,2.8529411764705883,4.970588235294118,5.566666666666666,70.0,91.0,80.0,50.0,0.3330894787082341,0.5520423695567946,0.44070174006324,0.3583676663648102,-9.582951273995558,-9.582951273995558,-9.582951273995487,0.2981824204090009,/boxscores/201211260phi.htm,0,1,0,0,2.0,20.0,5.0,25.0
165,2012,12,chi,min,W,1,-6.5,-18.0,28.0,10.0,7.0,34.0,32.0,24.0,2.0,0.0,0.0,2.0,4.863636363636363,6.90625,10.565217391304348,7.833333333333333,3.0357142857142856,5.764705882352941,4.172413793103448,3.5294117647058822,55.0,47.0,50.0,57.0,0.1006267944606165,0.1692248953946669,0.2399616996726772,-0.3059183136820864,-9.582951273995558,0.7326780758318661,0.7326780758318667,0.7326780758318667,/boxscores/201211250chi.htm,0,1,0,0,24.0,1.0,15.0,10.0
166,2012,12,cin,rai,W,1,-8.0,-24.0,34.0,10.0,28.0,17.0,6.0,38.0,0.0,2.0,1.0,0.0,7.931034482758621,7.8,6.266666666666667,8.178571428571429,4.973684210526316,4.615384615384615,4.346153846153846,5.392857142857143,54.0,40.0,30.0,109.0,0.1876651014330936,0.2399616996726774,-0.206866779008127,0.6025938698310818,1.1199092190121689,0.1542043062674611,-9.582951273995487,0.7326780758318667,/boxscores/201211250cin.htm,1,0,0,0,22.0,17.0,11.0,30.0
167,2012,12,cle,pit,W,-1,2.0,-6.0,20.0,14.0,20.0,10.0,23.0,13.0,1.0,3.0,1.0,0.0,6.0,5.102564102564102,6.26,5.125,3.606060606060606,4.962962962962963,3.0,2.0434782608695654,129.0,43.0,92.0,68.0,0.365747380370394,0.2235529555367751,0.1876651014330935,0.0786964653738399,-9.582951273995558,-9.582951273995558,4.496396382361247,0.7326780758318667,/boxscores/201211250cle.htm,0,1,0,0,7.0,16.0,19.0,5.0
168,2012,12,dal,was,L,1,-3.5,7.0,31.0,38.0,23.0,31.0,20.0,6.0,1.0,0.0,1.0,3.0,6.26,13.333333333333334,6.0,4.434782608695652,3.0,4.970588235294118,3.606060606060606,3.809523809523809,92.0,80.0,129.0,70.0,0.1876651014330936,0.4407017400632402,0.3657473803703938,0.333089478708234,4.496396382361285,-9.582951273995558,-9.582951273995487,-9.582951273995487,/boxscores/201211220dal.htm,1,0,0,0,8.0,14.0,21.0,21.0
169,2012,12,kan,den,L,-1,10.5,8.0,9.0,17.0,6.0,30.0,28.0,23.0,1.0,2.0,0.0,3.0,6.266666666666667,6.428571428571429,7.931034482758621,6.45,4.346153846153846,5.32,4.973684210526316,2.3043478260869565,30.0,30.0,54.0,65.0,-0.2068667790081271,0.3330240258154568,0.1876651014330935,0.0646145472146965,-9.582951273995558,0.7326780758318661,1.1199092190121684,0.2981824204090009,/boxscores/201211250kan.htm,1,0,0,0,4.0,28.0,27.0,22.0
170,2012,12,det,htx,L,-1,4.0,3.0,31.0,34.0,20.0,43.0,24.0,37.0,4.0,3.0,1.0,1.0,6.82051282051282,9.581818181818182,8.74074074074074,10.8,4.583333333333333,4.257142857142857,3.2758620689655173,2.9655172413793105,50.0,20.0,80.0,54.0,0.365747380370394,0.2788096102953984,0.4552054955257144,0.1876651014330935,-9.582951273995558,0.7326780758318661,-9.582951273995487,0.2981824204090009,/boxscores/201211220det.htm,0,1,0,0,17.0,11.0,29.0,3.0
171,2012,12,nyg,gnb,W,1,-2.5,-28.0,38.0,10.0,13.0,24.0,31.0,20.0,4.0,1.0,1.0,4.0,4.673913043478261,8.74074074074074,6.633333333333334,6.82051282051282,6.45,3.2758620689655173,2.7142857142857144,4.583333333333333,5.0,80.0,40.0,50.0,0.2966337374923472,0.4552054955257146,0.4552054955257144,0.3657473803703938,0.2981824204090013,-9.582951273995558,0.2981824204090009,-9.582951273995487,/boxscores/201211250nyg.htm,1,0,0,0,20.0,9.0,16.0,7.0
172,2012,12,jax,oti,W,-1,3.5,-5.0,24.0,19.0,37.0,37.0,43.0,3.0,1.0,0.0,3.0,4.0,10.8,5.545454545454546,9.581818181818182,5.564102564102564,2.9655172413793105,4.783783783783784,4.257142857142857,3.6,54.0,39.0,20.0,67.0,0.1876651014330936,0.4699200160517897,0.2788096102953982,-0.0339743042843402,0.2981824204090013,4.496396382361285,0.7326780758318667,0.7326780758318667,/boxscores/201211250jax.htm,0,1,0,0,3.0,27.0,9.0,31.0
173,2012,12,mia,sea,W,-1,3.0,-3.0,24.0,21.0,14.0,28.0,19.0,7.0,3.0,2.0,0.0,3.0,5.035714285714286,10.55,6.222222222222222,5.28,2.5,4.046511627906977,3.870967741935484,3.8181818181818175,69.0,45.0,100.0,35.0,0.1395017093625073,0.3329105455732009,-0.0387081107514444,-0.0449746492402853,0.7326780758318661,4.496396382361285,0.7326780758318667,-9.582951273995487,/boxscores/201211250mia.htm,0,1,0,0,13.0,6.0,6.0,2.0
174,2012,12,nyj,nwe,L,-1,7.0,30.0,19.0,49.0,27.0,59.0,13.0,24.0,0.0,0.0,3.0,4.0,8.428571428571429,9.457142857142856,3.863636363636364,6.68,3.024390243902439,4.6,5.7,4.958333333333333,20.0,70.0,30.0,5.0,0.4640086228582575,0.7973013205209211,0.2435541996152033,0.6235396456701078,-9.582951273995558,0.7326780758318661,0.569723976244452,0.7326780758318667,/boxscores/201211220nyj.htm,1,0,0,0,12.0,18.0,31.0,12.0
175,2012,12,nor,sfo,L,-1,1.5,10.0,21.0,31.0,38.0,32.0,17.0,7.0,0.0,0.0,2.0,2.0,8.178571428571429,10.565217391304348,7.8,4.863636363636363,5.392857142857143,4.172413793103448,4.615384615384615,3.0357142857142856,109.0,50.0,40.0,55.0,0.6025938698310821,0.2399616996726774,0.2399616996726772,0.1006267944606163,0.7326780758318661,0.7326780758318661,0.1542043062674609,-9.582951273995487,/boxscores/201211250nor.htm,1,0,0,0,28.0,24.0,14.0,0.0
176,2012,13,nyj,crd,W,1,-6.0,-1.0,7.0,6.0,19.0,17.0,49.0,31.0,5.0,4.0,1.0,1.0,8.36111111111111,6.0,11.962962962962964,11.38888888888889,4.103448275862069,3.217391304347826,3.897435897435898,5.088235294117647,35.0,56.0,37.0,84.0,0.1395017093625073,0.2106155956206872,0.8570535928097114,0.1169174805275564,0.1542043062674611,-0.6355017134946003,0.7326780758318667,0.7326780758318667,/boxscores/201212020nyj.htm,0,1,1,0,6.0,28.0,1.0,9.0
177,2012,13,atl,nor,W,1,-3.5,-10.0,23.0,13.0,24.0,21.0,23.0,31.0,2.0,2.0,0.0,2.0,11.03125,6.512195121951219,9.161290322580646,9.24,3.2916666666666665,2.8095238095238093,2.380952380952381,4.645161290322581,15.0,53.0,24.0,68.0,0.699795395430742,0.1169174805275565,0.3326655436586786,0.4552054955257144,0.7326780758318661,0.1542043062674611,0.7326780758318667,0.7326780758318667,/boxscores/201211290atl.htm,1,0,0,0,26.0,6.0,27.0,25.0
178,2012,13,rav,pit,L,1,-7.5,3.0,20.0,23.0,16.0,14.0,13.0,20.0,0.0,8.0,0.0,1.0,6.96078431372549,5.852941176470588,6.333333333333333,6.076923076923077,3.628571428571429,2.45,3.9565217391304346,3.176470588235294,60.0,68.0,37.0,90.0,0.5069728213217235,-0.3059183136820865,0.0709636529068033,0.0646145472146965,0.2981824204090013,0.7326780758318661,4.496396382361247,0.7326780758318667,/boxscores/201212020rav.htm,1,0,0,0,21.0,11.0,18.0,3.0
179,2012,13,buf,jax,W,1,-6.0,-16.0,34.0,18.0,13.0,24.0,20.0,19.0,1.0,1.0,2.0,2.0,5.454545454545454,10.038461538461538,6.486486486486487,6.525,5.869565217391305,3.703703703703704,3.0,3.793103448275862,46.0,30.0,37.0,42.0,0.2106155956206872,0.5145710096108544,0.5119636782159636,0.3657473803703938,0.7326780758318661,-9.582951273995558,0.7326780758318667,0.7326780758318667,/boxscores/201212020buf.htm,0,1,0,0,15.0,30.0,5.0,27.0
180,2012,13,kan,car,W,-1,6.0,-6.0,27.0,21.0,9.0,30.0,17.0,22.0,1.0,0.0,1.0,3.0,4.846153846153846,10.928571428571429,7.702702702702703,5.666666666666667,4.774193548387097,3.1142857142857143,3.9583333333333335,7.846153846153846,50.0,101.0,35.0,30.0,0.07869646537384,0.5186315100967993,0.5145710096108542,-0.0874442633099861,0.7326780758318661,0.7326780758318661,0.7326780758318667,-9.582951273995487,/boxscores/201212020kan.htm,1,0,0,0,0.0,26.0,7.0,23.0
181,2012,13,chi,sea,L,1,-3.5,6.0,17.0,23.0,28.0,21.0,10.0,24.0,2.0,0.0,3.0,1.0,6.064516129032258,8.296296296296296,3.697674418604651,9.73076923076923,2.8974358974358974,3.555555555555556,5.7,6.75,55.0,59.0,44.0,15.0,0.6152375632493607,0.5145710096108544,0.3330240258154567,0.4123086666157113,4.496396382361285,0.7326780758318661,0.1542043062674609,0.7326780758318667,/boxscores/201212020chi.htm,1,0,0,0,24.0,1.0,9.0,2.0
182,2012,13,sdg,cin,L,-1,2.5,7.0,13.0,20.0,13.0,34.0,16.0,10.0,0.0,0.0,0.0,2.0,6.333333333333333,7.0,6.96078431372549,4.294117647058823,3.9565217391304346,6.5,3.628571428571429,4.304347826086956,37.0,25.0,60.0,25.0,0.0709636529068033,0.5520423695567946,0.5069728213217234,0.1006267944606163,4.496396382361285,0.7326780758318661,0.2981824204090009,-0.6355017134946003,/boxscores/201212020sdg.htm,1,0,0,0,19.0,15.0,25.0,10.0
183,2012,13,rai,cle,L,-1,2.5,3.0,17.0,20.0,10.0,20.0,34.0,14.0,2.0,1.0,0.0,8.0,4.294117647058823,6.076923076923077,7.0,5.852941176470588,4.304347826086956,3.176470588235294,6.5,2.45,25.0,90.0,25.0,68.0,0.1006267944606165,0.0646145472146965,0.5520423695567944,-0.3059183136820864,-0.6355017134946003,0.7326780758318661,0.7326780758318667,0.7326780758318667,/boxscores/201212020rai.htm,1,0,0,1,8.0,31.0,4.0,14.0
184,2012,13,dal,phi,W,1,-10.5,-5.0,38.0,33.0,31.0,22.0,38.0,30.0,3.0,3.0,1.0,0.0,7.112903225806452,5.666666666666667,11.25925925925926,10.928571428571429,3.1818181818181817,7.846153846153846,4.65625,3.1142857142857143,45.0,30.0,41.0,101.0,0.4699200160517897,-0.087444263309986,0.518631510096799,0.518631510096799,4.496396382361285,-9.582951273995558,0.7326780758318667,0.7326780758318667,/boxscores/201212020dal.htm,0,1,1,0,10.0,18.0,2.0,20.0
185,2012,13,den,tam,W,1,-7.5,-8.0,31.0,23.0,17.0,23.0,9.0,24.0,1.0,0.0,1.0,2.0,7.702702702702703,9.161290322580646,4.846153846153846,11.03125,3.9583333333333335,2.380952380952381,4.774193548387097,3.2916666666666665,35.0,24.0,50.0,15.0,0.5145710096108544,0.3326655436586789,0.0786964653738399,0.6997953954307418,0.7326780758318661,0.7326780758318661,0.7326780758318667,0.7326780758318667,/boxscores/201212020den.htm,1,0,0,0,28.0,17.0,29.0,16.0
186,2012,13,det,clt,L,1,-7.0,2.0,33.0,35.0,31.0,20.0,34.0,13.0,1.0,2.0,1.0,1.0,7.229508196721311,6.486486486486487,6.5625,5.454545454545454,4.608695652173913,3.0,7.321428571428571,5.869565217391305,70.0,37.0,66.0,46.0,0.510147829188376,0.5119636782159637,0.3657473803703938,0.210615595620687,0.7326780758318661,0.7326780758318661,4.496396382361247,0.7326780758318667,/boxscores/201212020det.htm,0,1,0,0,17.0,19.0,13.0,24.0
187,2012,13,gnb,min,W,1,-7.5,-9.0,23.0,14.0,10.0,10.0,38.0,28.0,2.0,3.0,0.0,2.0,8.518518518518519,3.697674418604651,8.3,6.064516129032258,4.461538461538462,5.7,4.741935483870968,2.8974358974358974,49.0,44.0,24.0,55.0,0.3792966048847383,0.3330240258154568,0.518631510096799,0.6152375632493606,-9.582951273995558,0.1542043062674611,0.2981824204090009,4.496396382361247,/boxscores/201212020gnb.htm,0,1,0,0,16.0,12.0,12.0,13.0
188,2012,13,oti,htx,L,-1,7.0,14.0,10.0,24.0,19.0,34.0,24.0,31.0,2.0,1.0,1.0,1.0,6.525,6.5625,10.038461538461538,7.229508196721311,3.793103448275862,7.321428571428571,3.703703703703704,4.608695652173913,42.0,66.0,30.0,70.0,0.365747380370394,0.365747380370394,0.5145710096108542,0.5101478291883759,0.7326780758318661,4.496396382361285,-9.582951273995487,0.7326780758318667,/boxscores/201212020oti.htm,1,0,0,0,11.0,29.0,30.0,5.0
189,2012,13,mia,nwe,L,-1,9.0,7.0,16.0,23.0,24.0,49.0,21.0,19.0,1.0,1.0,0.0,5.0,9.73076923076923,11.962962962962964,8.296296296296296,8.36111111111111,6.75,3.897435897435898,3.555555555555556,4.103448275862069,15.0,37.0,59.0,35.0,0.4123086666157116,0.8570535928097116,0.5145710096108542,0.1395017093625072,0.7326780758318661,0.7326780758318661,0.7326780758318667,0.1542043062674609,/boxscores/201212020mia.htm,1,0,0,1,14.0,4.0,31.0,8.0
190,2012,13,was,nyg,W,-1,3.0,-1.0,17.0,16.0,38.0,38.0,31.0,10.0,1.0,0.0,3.0,2.0,11.25925925925926,8.3,7.112903225806452,8.518518518518519,4.65625,4.741935483870968,3.1818181818181817,4.461538461538462,41.0,24.0,45.0,49.0,0.5186315100967993,0.5186315100967993,0.4699200160517896,0.3792966048847381,0.7326780758318661,0.2981824204090013,4.496396382361247,-9.582951273995487,/boxscores/201212030was.htm,1,0,0,0,20.0,22.0,23.0,7.0
191,2012,13,ram,sfo,W,-1,8.0,-3.0,16.0,13.0,31.0,31.0,17.0,21.0,1.0,2.0,4.0,2.0,11.38888888888889,9.24,6.0,6.512195121951219,5.088235294117647,4.645161290322581,3.217391304347826,2.8095238095238093,84.0,68.0,56.0,53.0,0.1169174805275565,0.4552054955257146,0.210615595620687,0.1169174805275564,0.7326780758318661,0.7326780758318661,-0.6355017134946003,0.1542043062674609,/boxscores/201212020ram.htm,1,0,0,0,3.0,21.0,22.0,0.0
