,year,week,Home_Team,Away_Team,Home_Win,Home_Fav,Home_Vegas_Spread,Home_Actual_Spread,Home_Score,Away_Score,Trail_Home_Score,Trail_Away_Score,Home_Allowed,Away_Allowed,Home_TO,Away_TO,Home_FTO,Away_FTO,Home_Pass_Eff,Away_Pass_Eff,Home_Pass_Def,Away_Pass_Def,Home_Rush_Eff,Away_Rush_Eff,Home_Rush_Def,Away_Rush_Def,Home_Pen_Yds,Away_Pen_Yds,Home_Pen_Yds_Agg,Away_Pen_Yds_Agg,Home_Third_Eff,Away_Third_Eff,Home_Third_Def,Away_Third_Def,Home_Fourth_Eff,Away_Fourth_Eff,Home_Fourth_Def,Away_Fourth_Def,boxscore_url,wonLast,lostLast,lostLastAsFav,wonLastAsDog
133,2020,6,dal,crd,L,1,-1.0,28.0,10.0,38.0,30.2,24.1,29.1,22.7,1.5,1.7,0.8,0.8,8.015049443404157,6.931530338846923,7.469897549704001,7.245786512148103,4.560332106248476,4.758876171900469,4.061282290694055,4.551608507434595,50.9,55.1,38.8,54.5,0.4555957633961703,0.3366128406954573,0.3902987023649803,0.34668085037712326,1.202662693812839,2.234198321057035,0.39303341144961695,-2.240780704989155,/boxscores/202010190dal.htm,1,0,0,0
134,2020,7,crd,sea,W,-1,3.5,-3.0,37.0,34.0,27.2,28.2,20.3,27.0,1.6,0.9,1.2,1.8,7.235451907474373,8.114689611507686,6.7894902158518065,8.117575437476754,5.152209505233802,4.871602902341617,4.470867766693854,4.54559238728751,58.7,38.7,50.0,38.7,0.3977071303381762,0.1666287596059742,0.32704233830000234,0.49704401735163434,2.649453252725462,0.10135388438985067,-1.142365015632812,0.38795136316200207,/boxscores/202010250crd.htm,1,0,0,1
135,2020,9,crd,mia,L,1,-6.0,3.0,31.0,34.0,29.2,27.3,21.4,22.5,1.5,1.1,1.3,1.9,7.338785240807707,7.455905760607817,6.7654902158518055,7.656877275473306,5.311300414324711,3.6253024361259656,4.737534433360521,4.622182590144232,55.2,37.4,55.8,52.8,0.4077464935058829,0.26486511732585205,0.3324488156620867,0.25790855637302457,2.6637884044798623,-1.009369156023568,0.30223858173380097,-1.2158360834085333,/boxscores/202011080crd.htm,1,0,0,1
136,2020,10,crd,buf,W,1,-3.0,-2.0,32.0,30.0,28.5,24.8,22.4,24.6,1.5,1.4,1.1,1.5,7.551246779269246,7.978989597561856,7.076785896914929,7.305650843750297,5.146667209691507,3.8443085109017607,4.440664868143129,4.295186202390486,58.9,61.1,57.8,43.4,0.3915208925954392,0.4559006934271461,0.31337762168966654,0.4286043777132056,2.2692731807883195,1.8880469046760073,-0.08256902527418226,-1.7295560707018591,/boxscores/202011150crd.htm,0,1,1,0
137,2020,11,sea,crd,W,1,-3.0,-7.0,28.0,21.0,31.1,29.0,29.2,24.1,1.4,1.7,1.5,1.2,8.15841514585399,7.698353260750727,8.641279652993388,7.123624606592348,4.828234510587452,5.1341672096915065,3.655738815269691,4.391220423698686,34.2,58.2,47.0,59.2,0.2359126148681578,0.3980571746913148,0.5033431343750069,0.37664233136465713,0.8103344316673688,2.2692731807883195,1.4538736393085614,0.9772269650844476,/boxscores/202011190sea.htm,1,0,0,0
138,2020,12,nwe,crd,W,-1,1.0,-3.0,20.0,17.0,20.9,28.7,23.8,23.8,1.5,1.2,1.5,1.2,7.360615397010134,7.583015497738546,8.755794425148128,7.118307146274887,4.6090746907953735,5.033186817534643,4.242879206616048,4.581054245790571,35.8,63.4,42.7,58.0,0.2964986271747281,0.40573113248908754,0.3955009205890717,0.3727965520835818,0.7311437364128983,1.2094771904297297,0.675589151287243,2.0370229554430774,/boxscores/202011290nwe.htm,0,1,0,0
139,2020,13,crd,ram,L,-1,2.5,10.0,28.0,38.0,28.0,24.3,23.8,19.8,1.2,1.8,1.4,1.8,7.508015497738546,7.608881195845612,6.80012532809307,6.130611472995194,4.93906917047582,4.149930388068222,4.455720912457237,3.6860942279765814,58.2,38.5,56.9,35.4,0.39484271484334366,0.4345614803220935,0.40513770764058954,0.30887332085455066,0.14968120007114027,-2.351137056758349,2.559056190070402,-1.3980697062716623,/boxscores/202012060crd.htm,0,1,1,0
140,2020,14,nyg,crd,L,-1,3.0,19.0,7.0,26.0,20.2,27.8,22.2,26.1,1.3,1.3,1.7,1.3,6.239403994053761,7.19897366238092,7.284618716789927,6.871176262973792,4.814156620559847,4.8771644085710575,3.8780191618310056,4.33089622802526,48.4,50.6,40.7,60.2,0.34811524599984867,0.38006776050627233,0.28268853017210477,0.44716524828135074,-0.3688254831417709,0.14968120007114022,1.6989126304797808,2.1162136506975484,/boxscores/202012130nyg.htm,0,1,0,0
141,2020,15,crd,phi,W,1,-6.5,-7.0,33.0,26.0,28.1,21.8,24.2,24.1,1.0,1.5,1.6,1.2,7.1246879480952074,6.261753152473577,6.604375187704974,7.390347824883928,4.843228146727819,5.577937914742263,4.456386424103692,4.695442396942397,49.0,48.5,56.6,67.2,0.3826442993553492,0.18990547439488642,0.4332455638933334,0.3113191115879398,-0.27882618754729394,-0.24465363299470896,2.116213650697548,-1.3497586505667782,/boxscores/202012200crd.htm,1,0,0,0
142,2020,16,crd,sfo,L,1,-5.0,8.0,12.0,20.0,29.3,22.6,23.7,28.1,1.2,2.5,1.5,1.3,7.863223257598259,7.5087150522635495,6.6266110599408465,7.2763865082326,4.625691914843761,3.873113310085446,4.379834699965761,3.901091401524339,54.4,48.0,56.3,43.4,0.3793068842295865,0.3163556405219586,0.38510279700337235,0.16017624610071038,-0.32252596815776496,-2.438536617979291,1.7335402536300055,0.09875415001628965,/boxscores/202012260crd.htm,1,0,0,0
143,2020,17,ram,crd,W,1,-1.0,-11.0,18.0,7.0,21.8,27.5,19.9,24.7,1.7,1.3,1.5,1.6,6.415567746459591,7.3301962305712305,6.176858042888022,6.862974696304484,4.425000642842465,4.646803025954872,3.427222748880964,4.697215652346713,46.4,50.5,34.9,56.0,0.3439695799807694,0.3568049289271872,0.29147501210453935,0.35743990299716605,-2.2063907740014987,-0.7152587441838686,0.7086858734083054,1.8707658812493466,/boxscores/202101030ram.htm,0,1,1,0
144,2021,1,oti,crd,L,1,-3.0,25.0,13.0,38.0,30.3,24.4,28.6,25.5,0.9,1.4,1.1,1.4,7.933561022311023,7.257974008349008,7.600212961625848,6.978276840553997,5.317154891129384,4.167755406907253,4.352084762016304,4.7046230597541205,47.9,50.0,53.3,56.2,0.4473388124843313,0.29248546113534957,0.4529679899849904,0.35743990299716605,-1.3329066370697915,-1.1000663511918318,-0.7760718357253347,2.216953789259617,/boxscores/202109120oti.htm,0,1,0,0
145,2021,2,crd,min,W,1,-3.5,-1.0,34.0,33.0,24.5,27.1,23.4,28.8,1.3,1.2,1.4,1.6,7.41109900834901,8.177952245536193,6.807832396109552,7.985678457334314,4.098058437210284,4.613814790436561,4.428865483996544,4.65000944406637,51.9,52.4,54.1,38.7,0.31229029118681473,0.3753166876978575,0.3538159131026768,0.3744397291775476,-1.056366570581361,-1.0742777192719124,1.7741112498867633,1.7314060436895637,/boxscores/202109190crd.htm,1,0,0,1
146,2021,3,jax,crd,L,-1,7.5,12.0,19.0,31.0,16.1,24.8,30.5,23.3,1.9,1.4,1.0,1.4,5.695662862356574,7.43374858099858,8.170189011106498,6.684618110395266,4.578324362551345,4.107453546605393,4.609634525119121,4.7204210395521,76.6,48.8,48.9,48.2,0.26829519582511996,0.29167582187472346,0.3767333363724378,0.2943485682396881,-0.4848405683902536,-0.6618513468898184,0.02718849126685501,1.7741112498867633,/boxscores/202109260jax.htm,1,0,0,0
147,2021,4,ram,crd,L,1,-4.0,17.0,20.0,37.0,25.1,24.7,19.0,22.2,1.4,1.3,1.3,1.6,7.501473385954531,7.597535345704463,6.411360499890479,6.736735757454089,3.8957825119698213,3.790786879938726,3.5461341819100447,4.863141346065509,38.3,50.6,32.6,45.3,0.38404240540673157,0.22789390151169225,0.30490636404481897,0.2443820773920522,-0.761787176634946,-0.9968328874993819,-0.812199039169682,2.158918856894746,/boxscores/202110030ram.htm,1,0,0,0
148,2021,5,crd,sfo,W,1,-5.0,-7.0,17.0,10.0,26.3,24.5,21.4,25.8,1.3,2.0,1.8,0.9,7.794559155228273,7.6997941488426465,6.716091158150954,6.383871755869763,4.01412021327206,4.268487362607145,4.85697023807112,4.167070126552885,45.4,51.2,41.0,43.6,0.23761579710240016,0.28279117070416626,0.24227549254423333,0.23891443111701144,0.06296310285920771,0.15539674090723338,1.0991228665361166,-1.0597866600386483,/boxscores/202110100crd.htm,1,0,0,1
149,2021,6,cle,crd,L,1,-3.5,23.0,14.0,37.0,28.5,26.3,24.7,20.4,0.8,1.3,0.8,1.7,8.308454750823893,8.065526897163759,7.292886942065681,6.911493457001528,4.743866305914643,3.956386008479032,3.962654332914883,5.033160714261596,63.7,46.6,47.3,42.8,0.4129027154466335,0.21103237071891398,0.3754522764488534,0.22610491476572947,-3.706895093792484,1.1227590932177973,-0.04604488434619267,0.6487469599993828,/boxscores/202110170cle.htm,1,0,0,0
150,2021,7,crd,htx,W,1,-18.0,-26.0,31.0,5.0,27.2,18.8,18.0,31.3,1.1,1.7,1.9,0.9,8.385270486907347,7.9039151442079945,6.938878494750327,8.641803800230623,3.9074799595729828,4.239993974881794,5.033500272835451,5.376616511438574,49.0,53.8,44.1,43.9,0.24324065532111475,0.3439006742394361,0.17404517407513165,0.41985897497626967,1.457740633827361,-0.09187887489707938,0.6437530331028866,-0.31894463726213795,/boxscores/202110240crd.htm,1,0,0,1
151,2021,8,crd,gnb,L,1,-6.5,3.0,21.0,24.0,27.7,26.7,17.8,19.2,1.2,0.8,1.7,1.6,8.620270486907346,7.928366098668947,6.75658682808366,6.53565087788772,4.002577382577383,4.645077559423909,4.854676743423686,4.705563008850287,52.2,37.2,51.1,45.6,0.2592458257832179,0.3925856922818415,0.1605950832599126,0.38803121758090076,1.886248021445795,-0.6697600803431843,0.12171979847556198,-0.6395977300905497,/boxscores/202110280crd.htm,1,0,0,0
152,2021,9,sfo,crd,L,1,-3.5,14.0,17.0,31.0,24.4,26.5,25.0,17.6,1.7,1.2,0.7,1.7,8.074199296696069,8.28300594964281,6.466201045457117,6.485702307199139,4.682619064238847,4.029244049244049,4.352592012074771,4.895346114620439,63.1,49.8,46.6,50.2,0.22208845087393114,0.27853568529790906,0.2802564134355683,0.172897021927701,2.2094204220956617,1.9797738684546655,-0.28046382933910297,0.08913826387465823,/boxscores/202111070sfo.htm,0,1,1,0
153,2021,10,crd,car,L,1,-10.5,24.0,10.0,34.0,28.4,17.8,17.3,21.6,1.0,2.0,1.9,1.0,8.833450394087254,6.390382807542212,6.473429579926412,6.553812284878461,4.002748322748323,3.8530207733865836,4.493224902499228,4.127779797684921,56.2,48.1,51.0,54.5,0.3095069847759314,0.20487911637943998,0.21274963474491063,0.20400039614261417,1.943999256862335,-2.4182127713484656,0.08913826387465823,-1.0874588676216548,/boxscores/202111140crd.htm,1,0,0,1
154,2021,11,sea,crd,L,1,-2.5,10.0,13.0,23.0,20.7,28.7,20.9,18.9,0.6,1.1,1.0,1.9,7.777444970391149,8.615442731252006,7.324432137987978,6.395837873387338,4.325845238095239,4.061081656081656,4.039486126369054,4.57520688448121,44.7,58.2,55.3,58.7,0.22035920959630687,0.33716987878213767,0.28265707571871423,0.22256889078347109,-2.735944663766312,1.8376370088161724,-0.733783514017867,-0.29566934313332494,/boxscores/202111210sea.htm,0,1,1,0
155,2021,13,chi,crd,L,-1,7.5,11.0,22.0,33.0,16.5,27.2,22.0,18.9,1.3,1.0,1.1,1.6,7.126802557745762,8.457772276706551,7.411941854041729,6.586436163985629,4.3221621855901775,3.9368392318392322,4.27108501594863,4.636929372519488,58.9,55.5,51.2,54.7,0.1537858480802302,0.3308850083220486,0.30465003825908993,0.1875840225310376,-1.7295560707017743,2.2224446158241355,0.660272403010751,-1.297430401127084,/boxscores/202112050chi.htm,1,0,0,1
156,2021,14,crd,ram,L,1,-2.5,7.0,23.0,30.0,27.1,27.5,17.8,23.2,0.8,1.2,2.0,1.3,8.166661165595439,7.8816185107586225,6.382472749351482,7.2077859036450365,3.837791612791613,4.196263899821484,4.396188631778747,3.465565601065601,57.8,45.7,57.6,40.9,0.35763069224493704,0.32617643318088085,0.22947585462064518,0.38372538242544785,1.7939372282057016,-2.8330518416708337,-1.26271465658574,-0.39777405708516855,/boxscores/202112130crd.htm,1,0,0,0
157,2021,15,det,crd,W,-1,13.0,-18.0,30.0,12.0,14.6,26.3,25.9,18.9,1.5,0.9,1.1,1.6,6.0190218124462955,8.018882053950781,7.941021464353355,6.695021768959324,4.465841783015696,4.002640097640097,4.12098010176157,4.271722293519305,54.2,57.4,49.1,57.6,0.21869611485919327,0.44433409862777407,0.4146258734534808,0.28577605773337694,-0.5032355556424168,1.7136638371468382,-0.5665266166507792,-1.6475222635937232,/boxscores/202112190det.htm,0,1,1,0
158,2021,16,crd,clt,L,1,-2.0,6.0,16.0,22.0,23.8,31.5,19.9,20.3,1.0,1.3,1.5,2.3,7.80738205395078,7.148150476974005,6.842864170460262,6.545268701000575,3.9626400976400973,5.527063134128351,4.116223572291684,4.793314137835009,59.4,37.8,58.9,67.9,0.4207797548233881,0.3948808260804274,0.2710602374669973,0.2838503748478204,1.6556289047819674,1.2480968894274438,-0.20291866622710994,0.9601607960369929,/boxscores/202112250crd.htm,0,1,1,0
159,2021,17,dal,crd,L,1,-6.5,3.0,22.0,25.0,28.7,23.7,19.0,21.1,1.4,0.9,2.1,1.4,7.22627488239569,7.606181753875762,6.884057259326269,6.98436663351445,4.105942209490596,4.247825282825283,4.615956705601457,3.955184611252723,69.5,61.7,52.7,56.9,0.34032744891632044,0.45231761138416343,0.15705344496832765,0.31555877862739135,-0.02880231922353005,1.5975939724170962,0.7920717888444723,-1.1971463570569891,/boxscores/202201020dal.htm,0,1,1,0
160,2021,18,crd,sea,L,1,-5.5,8.0,30.0,38.0,22.5,21.7,21.9,18.7,0.9,0.7,1.2,1.1,7.576181753875763,7.107303981959154,6.869147444101712,7.182763050299997,4.255511093636094,4.784128894156239,3.8356799672898747,3.392711359977843,61.7,49.3,56.9,57.1,0.43835092007709403,0.26498852871187684,0.3133007221190347,0.3410643511048894,1.2626124318075325,-3.745914587726502,-1.0954977987979093,-1.3407229847357522,/boxscores/202201090crd.htm,1,0,0,1
161,2022,1,crd,kan,L,-1,6.5,23.0,21.0,44.0,22.4,29.2,25.2,16.1,0.9,0.8,1.3,2.2,7.259423512117522,7.347178546199143,7.362657059486328,6.647401867094753,4.2120748001998,4.308032441959728,4.229013300623207,4.591323740492671,60.9,56.2,51.9,54.9,0.43751557091113147,0.493842677856684,0.39634923487434015,0.240841722583155,0.8341050441890985,0.8231708327046612,-0.9582721711785679,1.3277788612237755,/boxscores/202209110crd.htm,0,1,1,0
162,2022,2,rai,crd,L,1,-5.5,6.0,23.0,29.0,19.7,22.4,27.4,27.2,1.9,0.6,0.5,1.4,7.270866883149777,6.968594166025016,7.01662991063404,7.788436685265954,4.118268165385812,4.310256618381619,3.530241683613501,4.258969727638458,58.5,59.9,56.0,48.4,0.16803460845618054,0.4143382270582596,0.3471878095352917,0.4413496293522031,2.235281016861431,0.786413187731139,0.8811167761963119,-0.5430172395101216,/boxscores/202209180rai.htm,0,1,0,0
163,2022,3,crd,ram,L,-1,3.5,8.0,12.0,20.0,22.2,24.0,27.8,23.4,0.7,2.0,1.2,1.8,6.489455844029552,7.432015058681154,7.6195905314198,7.629618630133576,4.403022186147186,3.804765636662188,4.285376654045384,3.8437221086072952,63.5,33.2,51.7,40.7,0.37679828121992676,0.42608113994451446,0.4683134466646669,0.4332619476780789,0.8136940993108249,-1.0534667036947172,-0.5430172395101216,-0.014465200794293826,/boxscores/202209250crd.htm,1,0,0,1
164,2022,4,car,crd,L,1,-1.0,10.0,16.0,26.0,16.1,22.4,27.0,26.4,1.5,0.5,0.7,1.1,6.035945594907178,6.537731706098517,7.162634892914431,8.08528750111677,4.349756837999839,4.411355519480519,4.004878842782069,4.336728005396736,44.7,62.7,51.5,43.7,0.21677168909196384,0.38397962823193665,0.3955715288185818,0.44466336788643596,-0.3173146543946566,0.9282121935751851,1.9938253232607934,-0.5430172395101215,/boxscores/202210020car.htm,0,1,0,0
165,2012,1,kan,atl,L,-1,2.5,16.0,24.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/boxscores/201209090kan.htm,0,0,0,0
166,2012,2,atl,den,W,1,-3.0,-6.0,27.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/boxscores/201209170atl.htm,1,0,0,0
167,2012,3,sdg,atl,L,1,-3.0,24.0,3.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/boxscores/201209230sdg.htm,1,0,0,0
168,2012,4,atl,car,W,1,-7.0,-2.0,30.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/boxscores/201209300atl.htm,1,0,0,1
169,2012,5,was,atl,L,-1,3.0,7.0,17.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/boxscores/201210070was.htm,1,0,0,0
170,2012,6,atl,rai,W,1,-10.0,-3.0,23.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/boxscores/201210140atl.htm,1,0,0,0
171,2012,8,phi,atl,L,1,-3.0,13.0,17.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/boxscores/201210280phi.htm,1,0,0,0
172,2012,9,atl,dal,W,1,-4.5,-6.0,19.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/boxscores/201211040atl.htm,1,0,0,1
173,2012,10,nor,atl,W,-1,1.5,-4.0,31.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/boxscores/201211110nor.htm,1,0,0,0
175,2012,12,tam,atl,L,-1,1.5,1.0,23.0,24.0,28.7,27.0,23.0,19.3,1.1,1.4,2.0,1.9,8.004160959813134,7.873347044074921,8.230395849707367,7.313162729544308,4.643398312392216,3.660359829867839,3.2380086139968993,5.01019053063044,54.7,29.5,61.4,51.7,0.24474175887725766,0.44020981413415095,0.33840602921449686,0.2669577281358593,0.05505436940584263,-0.4633975343258136,-2.162690993391133,0.0006007679365971797,/boxscores/201211250tam.htm,1,0,0,0
176,2012,13,atl,nor,W,1,-3.5,-10.0,23.0,13.0,25.4,27.6,19.2,26.4,1.6,1.1,1.6,1.6,8.011955915042662,7.789653737236489,7.447473579984191,8.624008203178935,3.624309105230158,4.031890250973736,4.787679708119617,5.116272607578476,29.8,54.1,51.6,47.6,0.45760566752263154,0.4248500474450294,0.22220864202623108,0.37705631074061735,-0.4633975343258136,-1.0689028391055468,0.000600767936597224,-0.14020619057839417,/boxscores/201211290atl.htm,1,0,0,0
177,2012,14,car,atl,W,-1,3.5,-10.0,30.0,20.0,19.0,25.0,24.9,18.4,1.5,1.7,1.6,1.7,8.018231511417419,7.90362258170933,7.250719421665915,7.47812222863284,4.236158779301194,3.924153825727052,4.5139130672948,4.789773105865189,54.5,25.1,44.3,45.0,0.30496195030799267,0.40368745682503543,0.25169086987042777,0.24964828600562447,-2.1981819080350293,-0.46339753432581354,-1.407466847708689,-0.384206839071386,/boxscores/201212090car.htm,1,0,0,0
178,2012,15,atl,nyg,W,0,-0.0,-34.0,34.0,0.0,24.3,27.9,21.1,20.5,1.7,1.4,1.3,2.6,7.914081765382798,7.036278451683249,7.842859070738103,7.857822823359207,3.7846433362165626,4.4538405665160195,4.716795164688717,4.636064929998815,25.1,37.2,44.3,58.5,0.32507669872936706,0.3546610498683601,0.2716249276475712,0.36612490510382123,-0.5070973149362846,1.031032129439141,0.0006007679365971797,-1.5658471011197856,/boxscores/201212160atl.htm,0,1,1,0
179,2012,16,det,atl,L,-1,4.0,13.0,18.0,31.0,23.0,24.7,26.6,18.3,2.0,1.6,1.4,1.5,6.792290836453143,7.9558674796685125,6.559164615948083,7.626859070738104,4.403498833486873,3.487274915163931,4.82011488215976,4.610128498022052,63.8,26.6,48.8,40.4,0.3840057902729147,0.37395213044354214,0.31118789735069735,0.27700226589211513,-1.566893305294873,-0.5070973149362846,0.8780769807158333,-0.10576148010956535,/boxscores/201212220det.htm,1,0,0,1
180,2012,17,atl,tam,L,1,-3.0,5.0,17.0,22.0,25.4,24.7,18.4,27.6,1.4,1.5,1.6,1.6,8.164280941206973,7.5327657516057815,7.576263832642866,8.190162994399046,3.522664525553542,4.358162020905924,4.354933692827246,3.6094924917506064,27.3,52.7,40.4,48.5,0.3789837779942874,0.30669191896609566,0.3371601963606571,0.44939412482844004,-0.5070973149362845,-1.2082130135782885,-0.1036272701691248,-1.3798416112772154,/boxscores/201212300atl.htm,1,0,0,0
181,2013,1,nor,atl,W,1,-3.5,-6.0,23.0,17.0,28.5,24.8,27.2,18.6,1.6,1.1,1.8,1.4,7.847529665033687,8.032217059143091,7.757724770126792,7.14085257723161,4.472643182168314,3.6289145255535415,5.013976397867367,4.3693086928272455,51.0,26.3,48.5,30.9,0.350612705924183,0.3934647047430605,0.29546828382977214,0.3461149910733935,-0.34408838935652075,-0.5651322473011555,0.8214364177005435,-0.1036272701691248,/boxscores/201309080nor.htm,0,1,1,0
182,2013,2,atl,ram,W,1,-5.5,-7.0,31.0,24.0,23.5,19.6,19.2,23.1,1.3,1.5,1.5,1.4,7.928768783281024,6.956831887387087,7.615138291517323,7.810090529353687,3.8628913595303755,4.085393457463386,4.254940876735292,4.271241842771067,24.2,65.1,30.9,49.8,0.34744993374538474,0.19764025669323457,0.3461149910733935,0.31103646671335783,-0.5651322473011555,-0.06772674767110534,-1.1053883281628838,-0.7993626381323902,/boxscores/201309150atl.htm,0,1,0,0
183,2013,3,mia,atl,W,1,-2.5,-4.0,27.0,23.0,16.5,24.7,19.8,20.3,1.5,1.3,0.9,1.6,6.7330574018344915,7.792653872200312,6.82214295386234,7.337995434374467,3.880710730493339,3.6148144364534525,4.38417655351017,4.277163098957514,43.7,28.0,59.2,31.2,0.3305831332651565,0.3537348042054738,0.2964134995451568,0.37092214546030156,-2.547498600398991,-0.5651322473011555,0.2969261179192452,-1.0555622617644835,/boxscores/201309220mia.htm,1,0,0,0
184,2013,4,atl,nwe,L,1,-3.0,7.0,23.0,30.0,24.3,31.7,19.9,16.4,1.4,1.3,1.7,2.5,7.610163993657802,7.334084795060404,7.081031148660182,6.811976928253779,3.8459255475645633,3.960404637788539,4.366818271371307,4.073876317231827,28.6,48.9,29.0,53.4,0.34660282183931906,0.44311799813276986,0.4034235391594989,0.26274205673724144,-0.427906619681814,-0.36777758446036374,-1.0555622617644835,-0.7481422023844111,/boxscores/201309290atl.htm,0,1,0,0
185,2013,5,atl,nyj,L,1,-10.5,2.0,28.0,30.0,24.3,14.7,21.0,22.2,0.9,3.2,1.6,0.7,7.735445797200474,7.074978199255876,7.841126728110599,6.684919019378415,3.9909255475645637,3.9263463814357977,4.2657016460611334,3.7028503485761552,30.6,52.3,34.0,55.8,0.3449124548778372,0.2517084056704555,0.463612900653039,0.21804531143338188,-0.5651322473011555,-3.56359481014711,-1.0555622617644835,1.3609335884359814,/boxscores/201310070atl.htm,0,1,1,0
186,2013,7,atl,tam,W,1,-6.5,-8.0,31.0,23.0,24.7,14.3,21.7,24.1,0.8,2.1,1.6,1.3,7.3084077537222125,6.015612747090358,7.919997695852534,7.026795977842118,3.9526679718069877,3.916922741237258,4.5639700443295315,3.6831766515732034,33.7,66.1,34.0,47.3,0.3268084512858455,0.322288246571281,0.49057671796550295,0.25621745646696653,-0.6088320279116266,-0.23431980039839054,-1.0555622617644835,-0.37808055328345624,/boxscores/201310200atl.htm,0,1,1,0
188,2013,9,car,atl,W,1,-8.0,-24.0,34.0,10.0,26.2,24.8,14.7,22.4,1.3,1.1,1.9,1.3,7.6340863651603454,7.653891192999564,6.612958274138611,7.955371433226271,4.382280909562088,3.388212861699704,3.6380910755910754,4.581893180975495,52.6,45.3,56.8,45.5,0.440660713184527,0.4111130421057204,0.2587290486787125,0.40943741274308126,0.4495695930973832,-0.6088320279116266,-0.7317225037766109,-1.401750169774754,/boxscores/201311030car.htm,0,1,0,0
189,2013,10,atl,sea,L,-1,3.0,23.0,10.0,33.0,22.4,25.2,25.8,16.2,1.5,1.5,1.2,2.2,7.500716589824961,8.632650830801332,7.984344406199244,6.110614968840032,3.4387391774891776,4.554863063250892,4.5169581160404295,4.019145620880648,48.2,71.9,44.5,64.9,0.3622084712740049,0.319314193770063,0.438507814903364,0.301354767817854,-0.6088320279116266,0.3417085943341144,-0.9105803147206084,-1.1322596318885734,/boxscores/201311100atl.htm,0,1,0,0
190,2013,11,tam,atl,W,1,-2.0,-13.0,41.0,28.0,16.8,20.3,22.6,27.3,1.3,1.6,1.4,0.9,6.030489536967148,7.10661936760274,7.250268115797614,8.297119131473972,4.028578916380274,3.5069209956709955,3.4202816962730758,4.660248159330473,72.1,47.7,56.3,50.5,0.31828036400224613,0.3259869944966865,0.2956459315081158,0.4748725468562195,0.8805155875657118,-0.2240244209036634,-1.1028950030325029,-0.9127145246610487,/boxscores/201311170tam.htm,0,1,0,0
191,2013,12,atl,nor,L,-1,7.0,4.0,13.0,17.0,21.4,28.8,29.2,18.3,1.9,1.3,0.8,1.6,7.235477718554113,8.391755400892059,8.586833417188256,6.5673367367815985,3.8606709956709957,3.733548559728233,4.669721843541,5.007694254575833,50.7,44.3,61.1,49.0,0.2596773740492554,0.4335719870102424,0.44434069700289475,0.1897942202432097,-0.2096892691492634,-1.3493759987646308,-0.9564143052715195,-2.5037988197886465,/boxscores/201311210atl.htm,0,1,0,0
192,2013,13,buf,atl,L,1,-4.5,3.0,31.0,34.0,21.5,21.0,25.0,28.6,1.5,1.8,1.7,0.7,6.385002081252081,7.1841956672720615,7.24381811712275,8.409257659612498,4.103832137161084,3.645735930735931,3.9719353622694022,4.81275632629962,56.4,51.3,59.6,62.0,0.295605691259054,0.2998069993834833,0.2595605637777942,0.4565595549314385,0.08159249084982956,0.8501067212093261,-0.27524485665166704,-0.9564143052715195,/boxscores/201312010buf.htm,0,1,0,0
193,2013,14,gnb,atl,W,1,-3.5,-1.0,22.0,21.0,22.8,21.3,25.1,29.3,1.5,1.9,1.3,0.8,7.823026664944469,6.97613035307117,7.9921541299446615,8.425507659612498,4.438419386563403,3.9240692640692645,4.331758396632538,5.058455251030802,54.3,53.5,52.8,61.6,0.23714051138983844,0.3006714152021431,0.3125002005510103,0.4474474092822728,-0.40744518213948433,0.8501067212093261,0.023768401809628963,-1.0062403716699195,/boxscores/201312080gnb.htm,1,0,0,1
194,2013,15,atl,was,W,1,-5.5,-1.0,27.0,26.0,21.1,21.2,28.8,30.9,1.9,1.6,0.8,1.5,6.956807044800494,6.906945672264082,8.557471945326784,8.103152860625686,3.798272162619989,4.746730677088488,4.797849190424742,3.8793282213030835,49.1,46.4,61.3,38.6,0.30212617271426734,0.40910044075241975,0.42807738468186124,0.22409828570601734,-0.2096892691492635,-2.7736225399563827,-1.0062403716699198,0.9934586346166159,/boxscores/201312150atl.htm,0,1,0,0
195,2013,16,sfo,atl,W,1,-14.5,-10.0,34.0,24.0,27.0,21.5,13.3,28.4,0.9,2.0,2.1,1.5,7.699165951444792,6.729808994118232,6.086046164368021,8.384783773283774,4.1126125179912085,3.6687483530961793,4.181624847802969,4.862518929288029,44.1,50.9,59.1,58.6,0.3326360901282857,0.29123775506852345,0.2456192672876795,0.42290038922192447,0.06476198608942214,-1.1322596318885114,-1.823771265637533,0.05355561868871008,/boxscores/201312230sfo.htm,1,0,0,0
